preco,vendido,km_por_ano,idade_carro,modelo_carro
81747.69,0,31024.933632000004,12,11
74647.78,0,31861.792512000004,14,15
73267.71,0,16756.489728,26,28
72137.1,1,11062.630656000001,22,20
52436.45,1,30447.179136000002,22,22
65083.74,0,27458.627328000002,17,18
101234.54,1,18874.386432000003,25,25
75198.84,0,36731.667456,24,26
66987.49,0,17606.22336,23,22
101602.21,1,25517.758464000002,10,12
117082.71,1,22006.169856,13,14
79364.6,0,11360.359296,23,22
85775.65,0,32404.141440000003,18,19
76326.47,1,19030.4928,26,25
118225.56,1,17459.773056,17,18
60032.52,1,17767.157760000002,22,24
69106.79,0,22942.808064,20,18
19421.32,1,21636.020736000002,26,27
34260.63,1,20752.49088,24,25
15596.14,1,16561.759104,22,21
30877.5,1,22239.524736000003,22,21
41163.34,1,22265.274240000002,15,15
91252.46,1,21055.047552,11,11
31260.49,1,23573.670912,24,24
89656.68,0,25969.984128,21,21
101274.29,0,27283.208832,21,23
40874.42,0,23148.804096,12,13
84736.32,0,10021.385088,19,18
56030.11,0,30320.040960000002,17,17
73977.06,1,21405.884544,19,19
107414.65,1,24035.55264,15,17
90979.56,1,23190.64704,23,24
79012.54,1,11336.219136000002,26,28
33624.56,1,22146.182784,17,19
80042.69,0,31271.163264000003,24,23
91863.15,0,23625.16992,23,22
100193.51,1,34565.490432,17,19
44382.16,1,24302.703744000002,18,17
107464.79,1,21859.719552000002,19,19
89934.9,0,18766.560384,19,20
112234.62,1,22154.229504000003,26,25
19057.62,1,30046.452480000004,21,20
41603.36,1,17395.399296,22,22
49421.8,1,23361.237504,15,15
23647.93,1,33767.255808,23,24
61100.15,0,31172.993280000002,25,25
78906.58,0,13384.914048,18,18
35736.55,1,27397.472256,15,15
66442.74,1,19635.606144,22,22
47063.92,1,32582.778624000002,23,25
4508.13,1,36504.749952000006,25,25
98973.22,0,12295.38816,14,15
30412.59,1,24206.143104000002,25,23
70286.29,0,21124.249344,25,24
76349.54,0,23044.196736,20,20
93011.77,1,14915.400192000001,21,20
52856.1,1,14353.739136,12,13
36833.85,1,8207.654400000001,10,11
19826.98,1,14913.790848,23,22
42999.56,1,20639.8368,16,17
95005.12,1,26061.716736000002,20,20
52065.91,1,18340.084224000002,23,24
97856.09,0,18943.588224000003,21,19
11390.07,1,20783.068416000002,25,24
97445.61,0,19553.5296,26,28
21369.3,1,39556.066176,23,21
10976.19,1,29096.939520000004,24,22
54418.1,0,16526.353536000002,20,18
99999.08,0,27870.619392,17,15
99317.31,0,19131.881472,24,23
106655.93,1,24592.385664,19,17
42615.89,0,32949.709056,24,23
71655.57,0,12551.273856000002,26,28
32681.55,1,21740.628096,24,22
41958.92,0,17401.836672,19,20
83090.53,0,28602.870912000002,23,23
99907.64,0,20383.951104,21,22
95571.21,0,25120.250496,9,7
63667.43,0,26422.209792,26,24
80837.54,0,20337.280128000002,20,19
38504.93,1,25366.480128000003,16,17
26946.66,1,22849.466112000002,25,23
94899.88,1,17504.834688000003,26,28
39531.06,1,29560.430592,23,24
63733.92,0,21246.559488000003,13,11
16948.77,1,20070.129024,26,25
71077.02,0,16910.986752,18,16
111256.45,1,27901.196928,21,20
66531.56,1,15893.881344000001,23,25
69443.55,0,19725.729408000003,14,15
103390.62,1,20841.004800000002,14,16
53216.6,1,24890.114304000002,25,26
90046.41,0,23695.981056,26,24
75577.05,0,30183.246720000003,24,22
69533.64,1,16647.054336,25,27
60431.74,1,19585.716480000003,15,14
88875.3,0,12929.469696,26,26
14487.83,1,30418.210944000002,26,24
15630.26,1,18233.86752,25,24
98018.33,0,19458.578304000002,25,24
47842.34,1,21896.734464,24,25
39098.15,1,17327.806848,18,20
48568.52,1,24230.283264,12,12
19790.72,1,23488.37568,25,26
67991.41,0,25520.977152000003,25,24
66021.62,0,34956.561024,11,11
39184.57,1,25298.887680000003,15,17
39360.29,1,15415.906176,16,17
66721.03,0,17010.76608,17,16
53177.6,1,26393.2416,25,24
80224.28,0,21901.562496000002,10,11
76621.51,1,8951.171328,22,23
86185.08,0,13174.089984,26,25
13511.07,1,19608.247296,26,27
76476.75,0,26307.946368,16,17
78335.47,0,15366.016512,11,9
48025.37,1,31321.052928,18,18
71351.25,0,19868.961024,18,17
34622.48,1,16732.349568,21,23
61584.05,0,16169.079168,24,25
100177.13,1,12129.625728,15,15
71528.69,0,30094.7328,24,23
28641.36,1,20540.057472,20,22
89415.24,1,10478.438784,25,24
32509.42,1,9467.770752,24,26
41144.65,0,22010.997888,25,25
26475.65,1,27260.678016,26,27
54677.2,0,27186.648192,20,21
45019.34,0,17667.378432,18,16
53743.66,1,19511.686656,20,20
92779.73,0,21888.687744000003,11,10
59081.19,1,22984.651008,13,12
27146.97,1,36844.321536,25,27
74288.47,0,41688.446976,26,26
25026.99,1,14772.168576000002,24,22
101941.82,1,19920.460032000003,16,15
62482.94,0,13919.216256000002,23,23
84203.37,0,27453.799296,19,17
8403.91,1,20060.472960000003,25,24
45228.4,1,25287.622272,19,20
76985.74,0,13637.581056,26,24
103902.65,1,16120.798848,20,21
21462.43,1,13925.653632000001,25,26
29603.86,1,34137.404928,14,12
107524.92,1,44393.75424,8,8
64453.67,1,21278.746368,13,15
57971.23,0,26198.510976,22,24
54269.27,1,19897.929216,25,24
75167.4,0,33358.482432000004,19,19
111501.69,1,26951.683968,24,24
67758.86,0,24922.301184,26,28
87464.22,0,32798.430720000004,14,15
87782.92,0,43262.385408,21,19
55939.71,1,19122.225408000002,16,18
99715.25,0,20256.812928000003,23,24
73929.28,0,13769.547264,26,24
90222.57,0,28017.069696000002,20,21
56814.68,1,22048.0128,24,24
67538.57,1,14263.615872,17,18
108586.31,1,22950.854784000003,18,19
103620.98,0,20108.75328,10,8
39817.39,1,12235.842432000001,22,24
28918.24,1,24602.041728,24,26
28801.63,1,30326.478336000004,24,22
49236.24,0,16313.920128000002,22,23
95284.05,1,17141.122944000002,12,10
48620.65,1,21816.267264000002,21,23
57204.05,1,20989.064448,11,13
69659.25,0,16637.398272000002,26,25
44121.01,0,23853.696768,15,16
33791.03,1,11833.506432,23,21
77452.37,0,26113.215744,21,22
40901.27,1,35830.434816,19,19
50115.54,1,20018.630016000003,20,18
74840.67,1,15483.498624000002,22,23
83593.28,0,32581.169280000002,17,18
87307.82,0,28932.786432,14,13
58320.53,1,19811.02464,24,22
8929.71,1,24711.477120000003,26,27
86804.89,0,25862.15808,25,26
62144.08,0,12821.643648000001,10,9
26755.45,1,33187.891968,26,26
25284.19,1,12977.750016000002,25,26
76919.25,0,23243.755392000003,16,14
98873.46,1,14213.726208,14,15
91072.44,0,15720.072192000001,14,14
41388.21,1,24362.249472000003,26,27
52601.16,0,19180.161792000003,25,27
43441.39,1,19897.929216,13,11
51509.94,1,21064.703616000003,14,12
96877.77,0,12725.083008000001,17,15
93774.63,0,26739.25056,26,27
56784.54,1,20390.38848,18,19
101999.0,1,20271.297024000003,24,26
89408.66,0,21943.405440000002,17,17
73212.64,0,31819.949568000004,25,25
67420.36,0,11241.26784,17,19
84899.69,0,20969.75232,23,22
56822.62,1,22822.107264000002,24,25
54438.87,1,18150.181632,11,12
91770.82,0,38994.40512,23,22
62280.4,0,26663.611392000003,24,22
77938.96,0,21217.591296000002,23,21
61179.96,0,18658.734336,18,20
26518.67,1,33379.403904,26,24
60169.59,1,21706.831872000002,8,7
93061.48,1,16737.177600000003,25,25
64756.86,1,20105.534592,16,17
34472.44,1,31042.636416,25,24
102375.5,0,34092.343296,23,24
82644.28,0,29682.740736000003,15,14
89565.99,1,19559.966976,25,26
99765.27,1,17863.7184,8,8
79809.92,0,19170.505728,23,23
87422.84,0,21945.014784000003,24,23
51997.85,1,11783.616768000002,12,10
30063.35,1,10224.162432000001,16,16
71265.16,1,13996.464768000002,17,16
79941.62,0,25620.75648,22,21
74339.5,0,28449.983232000002,23,25
49719.44,1,33126.736896,25,27
79032.55,0,21232.075392000002,24,23
74766.02,1,14196.023424,24,22
76033.53,0,12231.0144,10,8
32492.72,1,13998.074112,19,20
45335.97,1,29140.391808,13,11
98302.11,0,37547.604864,22,20
97189.86,0,26982.261504000002,17,15
35786.39,1,23861.743488,20,21
101401.9,1,22672.438272000003,24,25
54232.78,0,22101.121152,21,22
50208.62,1,25809.049728,23,23
67791.27,1,21053.438208000003,20,18
57162.67,0,22191.244416,16,15
50740.44,1,19936.553472,22,24
84070.85,0,41817.194496000004,20,19
89900.67,0,18737.592192,26,26
67831.88,1,18486.534528,16,15
34131.35,1,9408.225024000001,10,9
66838.44,0,22387.584384,24,22
101802.25,0,19268.675712,26,27
99093.4,0,21965.936256,16,16
69216.73,1,22831.763328,12,11
101233.91,1,15198.644736,13,15
79338.22,1,14097.85344,21,19
81530.25,0,15052.194432,14,16
70204.57,0,23023.275264,16,18
64111.07,0,31378.989312,14,16
62707.7,0,43196.402304,19,18
36292.04,1,10681.216128,16,14
79627.43,1,19651.699584,20,21
47624.71,1,23620.341888000003,17,19
109195.1,0,19561.57632,20,21
80374.36,1,15914.802816000001,13,12
34632.88,1,12086.17344,25,26
28037.36,1,24164.300160000003,22,24
86631.95,0,35123.9328,11,12
42459.03,0,21317.370624000003,23,21
77657.6,0,22614.501888000003,10,8
73507.47,0,26515.551744,13,12
47877.33,1,22806.013824,16,14
114167.1,1,29993.344128,11,13
44844.31,1,20144.158848000003,26,26
48838.0,1,28672.072704000002,23,21
44228.63,1,17900.733312,16,16
43747.63,1,23845.650048000003,20,22
60426.2,0,17697.955968000002,14,12
55541.91,1,20417.747328,18,19
42836.57,1,14991.03936,17,16
23015.48,1,26050.451328000003,26,26
24644.62,1,32523.232896,26,24
26525.37,1,24940.003968,21,19
71391.89,0,30114.044928000003,24,25
21379.55,1,17512.881408,26,27
86568.0,0,32014.680192000003,12,14
106224.0,0,18853.46496,12,11
90971.55,0,28084.662144,25,27
94378.4,0,20330.842752,15,16
7503.7,1,15016.788864,25,27
39299.16,1,16312.310784000001,11,13
97667.39,0,19471.453056000002,21,22
69874.56,0,26599.237632,24,26
70276.58,1,29726.193024000004,23,25
26459.82,1,4414.430592000001,25,25
81563.85,1,14472.830592,26,27
39912.53,1,14727.106944000001,22,23
61984.11,0,16212.531456,23,24
90506.8,0,21713.269248,18,19
109590.14,0,16037.11296,11,9
32399.56,1,20570.635008,18,17
46575.44,1,19640.434176000002,17,17
82531.39,0,32238.379008000004,11,13
53020.61,1,14645.030400000001,24,22
112439.19,1,35357.28768,24,24
49610.52,1,25910.438400000003,23,22
76823.57,1,27563.234688,25,24
50906.88,1,17537.021568,23,23
97117.18,0,25981.249536000003,19,17
90441.71,1,21368.869632,19,20
41580.13,1,25018.861824000003,11,9
91909.01,0,17031.687552,19,19
106149.06,1,18904.963968,21,22
71900.75,0,38529.304704,26,24
45748.2,1,21610.271232000003,26,24
70548.61,0,15637.995648000002,21,21
56685.16,1,26919.497088,26,24
49636.91,1,12905.329536000001,26,26
67441.19,0,49374.67392,18,19
60922.44,0,17475.866496000002,13,15
48350.84,1,17792.907264,10,10
67309.3,1,18921.057408,15,16
69675.94,0,14089.80672,24,22
59335.0,1,22950.854784000003,25,26
31491.33,1,22461.614208000003,21,21
58472.91,1,20118.409344,18,18
98846.3,0,31148.853120000003,15,15
20613.37,1,13557.113856000002,26,27
12537.81,1,17990.856576000002,25,23
81207.89,0,28036.381824000004,21,19
104946.63,0,15605.808768,22,22
54457.87,1,18280.538496,20,19
76467.23,1,21529.804032,25,26
82774.62,1,12538.399104,26,25
70511.71,0,19638.824832000002,18,20
31929.33,1,21706.831872000002,19,17
14874.17,1,10834.103808,23,25
89341.86,1,17411.492736,15,13
51186.58,0,30941.247744000004,21,21
54240.08,1,19043.367552,12,11
45150.08,1,25092.891648,22,20
67313.79,0,30003.000192000003,26,25
94073.18,0,26410.944384000002,17,16
18966.29,1,21761.549568000002,25,27
76264.42,1,11896.270848,21,20
94146.42,0,35085.308544,8,7
47842.13,1,41960.426112,21,19
91609.54,0,28477.342080000002,21,20
56725.54,1,43064.436096000005,25,26
36509.81,1,17974.763136,26,27
82706.76,1,17887.85856,13,12
116899.19,1,11511.637632,10,12
111998.27,1,24466.856832,11,10
90583.46,1,18393.192576,20,18
91529.25,0,24494.21568,18,19
22682.27,1,13167.652608,23,21
65481.66,0,13922.434944,17,17
97863.74,1,20219.798016,20,22
92833.77,0,45257.971968000005,17,16
57790.87,1,13347.899136,26,24
70977.91,0,12643.006464,19,20
112277.88,0,13915.997568,21,20
62909.59,0,26261.275392000003,8,7
48246.46,1,30680.534016,26,28
65260.61,0,23860.134144000003,19,17
83135.84,0,24025.896576000003,24,24
59260.03,1,34488.24192,24,26
24897.54,1,16470.026496000002,19,19
42446.97,1,16775.801856000002,22,20
92446.37,0,16799.942016,11,11
19414.08,1,19994.489856,24,25
86187.68,0,19307.299968000003,17,19
40671.85,0,32011.461504000003,25,27
38023.68,1,19151.193600000002,23,22
84685.85,0,18164.665728,13,13
60573.23,1,23897.149056000002,16,18
50590.07,1,7538.1672960000005,18,20
77272.27,0,22274.930304,26,24
32549.43,1,28697.822208,22,22
92275.96,1,16312.310784000001,26,28
62007.12,0,32537.716992,20,21
25560.74,1,23110.17984,26,28
88938.41,0,19172.115072,17,16
82993.7,0,23947.03872,26,25
34007.42,1,18621.719424000003,24,22
95725.17,0,28258.471296000003,19,17
41420.73,0,12219.748992,26,26
65857.07,0,26765.000064000003,16,15
59374.85,1,20029.895424000002,22,24
48878.57,1,15581.668608000002,23,23
96578.02,0,33007.64544,16,15
81118.95,0,35967.229056000004,13,15
66904.5,0,24191.659008000002,22,23
36881.21,1,9493.520256,22,21
65952.19,0,19201.083264,20,21
44253.85,0,24418.576512000003,21,21
102355.3,1,16993.063296,9,7
101541.78,1,17989.247232,10,10
25012.15,1,31599.46944,24,26
29034.51,1,30120.482304,16,14
34375.0,1,30057.717888000003,16,18
93423.45,0,34954.951680000006,26,27
104568.4,0,24305.922432000003,17,19
64064.94,0,34016.704128000005,13,15
26009.07,1,18719.889408000003,23,24
91106.33,0,18352.958976,25,27
31272.87,1,10256.349312,19,19
14529.47,1,23752.308096,22,20
30519.64,1,25485.571584,21,20
105218.93,1,23082.820992,24,25
78965.67,0,28229.503104000003,16,14
92513.8,1,16325.185536,26,25
27935.89,1,10114.727040000002,20,22
52161.21,0,11291.157504,22,23
68842.98,0,15575.231232000002,23,21
92668.05,1,21439.680768000002,17,17
38318.46,1,27389.425536000002,16,18
19427.91,1,27004.79232,17,19
72307.5,1,20979.408384000002,20,18
23186.62,1,23818.291200000003,18,19
69254.64,0,19299.253248,23,21
55454.72,1,22194.463104000002,22,20
79970.22,0,10394.752896,21,23
87916.31,0,13737.360384000001,25,25
97457.01,1,22146.182784,19,21
34346.6,1,34021.53216,20,21
72615.39,1,16296.217344,11,10
88940.58,1,22208.947200000002,16,18
64301.33,1,15665.354496000002,23,22
46546.66,1,26425.428480000002,20,19
81347.39,0,28651.151232,13,11
79513.69,0,29129.1264,16,14
58191.63,1,30503.506176000003,20,18
85844.07,0,34856.781696000005,22,22
37982.66,1,40888.603008000006,23,23
29351.43,1,21146.780160000002,13,15
55598.85,1,27762.793344,22,22
100257.9,1,25448.556672000002,19,20
95743.4,1,13281.916032000001,17,19
71268.73,0,25356.824064,15,16
89506.28,0,34357.885056,25,24
87403.71,0,15411.078144000001,14,12
106358.93,0,37171.018368000005,21,21
18059.51,1,25807.440384,26,25
39167.91,1,25801.003008000003,22,24
41529.79,1,29010.034944000003,9,10
56818.87,1,15922.849536000002,21,19
36305.47,1,19577.66976,18,18
39355.55,1,15610.6368,26,26
61722.08,1,19456.968960000002,19,20
23173.44,1,12863.486592000001,22,23
79094.74,0,35674.328448,25,25
64523.53,0,22424.599296,24,26
50094.7,1,14736.763008000002,19,19
48162.61,1,30651.565824,12,14
39016.38,1,22723.937280000002,20,19
20569.64,1,42724.864512,18,20
46188.82,1,30019.093632000004,21,23
34816.41,1,30915.49824,23,21
59461.67,1,18536.424192000002,16,16
33842.76,1,23192.256384,14,13
103549.18,0,26888.919552000003,18,19
86168.46,0,17644.847616000003,26,28
43454.47,1,16906.15872,18,16
35312.87,1,14319.942912,19,17
62310.45,1,21301.277184000002,24,26
74217.95,1,17662.5504,22,23
64086.57,1,18464.003712,23,22
43982.89,1,17585.301888,26,28
77967.35,0,23002.353792,23,24
55668.05,0,30151.05984,21,20
44030.99,1,18161.447040000003,23,24
105044.35,0,27186.648192,22,21
56015.63,1,16761.31776,14,14
57066.39,1,24528.011904000003,12,10
106832.08,0,18404.457984,25,23
44236.09,1,42987.187584,15,15
17090.79,1,12744.395136000001,24,25
93249.91,1,21352.776192,24,26
113020.91,1,31245.413760000003,16,17
85437.84,0,52063.88774400001,23,23
58099.05,1,21178.967040000003,19,21
86079.59,0,21475.086336,15,13
31829.49,1,19146.365568,23,25
51401.61,1,29486.400768000003,22,22
29253.8,1,14963.680512,19,20
34847.66,1,25427.6352,20,20
56569.21,0,20588.337792000002,18,17
59266.06,1,25857.330048000003,23,22
24222.58,1,16510.260096,22,23
10908.14,1,32145.037056,22,24
68319.45,0,40922.399232,13,15
49760.83,1,25860.548736,24,22
49707.66,1,15769.961856000002,12,14
107061.89,1,24680.899584000003,17,15
70885.94,0,22783.483008000003,17,16
100065.27,1,15591.324672,19,18
37101.38,1,17242.511616,22,21
34134.12,1,22947.636096000002,23,22
65968.19,0,18480.097152000002,10,9
67645.25,0,37412.419968,22,24
86156.0,0,17854.062336000003,20,21
58342.79,1,41710.977792000005,26,25
48981.07,1,14883.213312000002,17,18
51753.1,1,20206.923264,19,21
43956.36,1,20940.784128000003,17,16
31759.6,1,23224.443264,19,18
39024.01,1,19962.302976000003,26,26
46241.36,0,20831.348736,26,26
52521.62,1,22254.008832000003,25,26
25930.42,1,18872.777088000003,21,23
95856.47,1,18039.136896,21,20
101841.57,0,22677.266304,19,17
105283.02,1,17965.107072000003,21,22
57515.25,1,15749.040384000002,25,26
76111.58,0,14854.245120000001,20,21
24447.09,1,19954.256256,20,21
102576.21,1,17870.155776,15,13
80898.03,0,16693.725312000002,26,28
80060.0,0,10187.14752,16,14
72689.34,0,26103.559680000002,23,22
110428.33,1,16152.985728000001,19,18
114476.75,0,19580.888448,12,12
71540.02,0,29412.370944000002,14,13
12963.65,1,30558.223872000002,23,23
47344.69,1,24553.761408000002,23,23
79297.91,0,13840.358400000001,23,25
40082.89,1,28464.467328000002,12,10
81311.48,0,21227.24736,17,16
65658.37,1,14596.750080000002,24,25
27343.13,1,12390.339456000002,19,21
48000.57,1,17598.17664,23,24
95924.51,1,21980.420352,14,15
72407.56,1,15784.445952000002,21,22
75827.05,0,32980.286592000004,24,22
71486.35,0,32389.657344000003,13,12
33306.07,1,13269.041280000001,19,18
59837.43,0,20581.900416,24,23
113335.12,0,19349.142912000003,22,21
34518.45,1,11403.811584000001,26,28
56423.62,1,20432.231424,19,20
64693.86,0,16130.454912000001,25,25
105211.0,1,19402.251264000002,16,18
101956.72,0,19228.442112,20,20
107323.54,1,18645.859584,12,14
74101.45,1,20131.284096000003,22,24
78146.19,0,9075.090816,25,24
55876.82,1,24116.01984,19,18
32795.69,1,28303.532928,24,23
61784.04,0,24173.956224,26,28
48556.09,1,22239.524736000003,22,22
71951.17,0,22229.868672,15,14
45057.04,1,17537.021568,26,26
58064.07,1,26407.725696,16,18
79135.58,0,34465.711104,15,15
57536.71,1,18977.384448,17,18
24861.07,1,22471.270272,25,25
18161.06,1,22704.625152,25,24
55376.97,1,32577.950592,11,13
99180.48,0,16511.869440000002,9,8
99128.81,0,25010.815104,18,20
91403.6,0,21085.625088,17,18
60642.18,0,29692.396800000002,7,6
90162.17,1,15441.655680000002,13,15
85184.33,0,35803.075968000005,26,25
73209.89,1,12008.924928,20,22
43997.43,1,27975.226752000002,24,22
53098.77,0,40096.80576,26,28
66927.05,0,24835.396608000003,22,24
18891.57,1,22294.242432000003,20,18
62211.71,1,39824.826624,19,18
68587.14,1,23103.742464000003,22,21
21910.68,1,22582.315008,23,25
111568.03,1,21819.485952000003,13,11
90004.17,0,27706.466304,21,19
68191.14,0,22479.316992,23,21
82464.01,0,29690.787456000002,19,19
15272.61,1,22596.799104,25,23
51881.97,1,25451.775360000003,19,21
14705.93,1,37245.048192,24,24
59020.02,0,25968.374784000003,24,26
53526.87,1,15568.793856,25,23
62984.5,0,17739.798912000002,9,9
52049.24,1,18951.634944,23,23
109230.21,1,21637.630080000003,15,14
31366.3,1,11822.241024,23,24
111083.69,1,31029.761664,12,12
39418.61,1,24867.583488,16,14
71870.03,0,33912.096768,20,20
63615.91,0,34042.453632000004,16,14
82900.74,0,29491.2288,25,24
103515.31,1,26958.121344000003,20,20
86199.56,1,21354.385536,22,22
38278.43,1,22806.013824,26,28
60098.61,1,14706.185472000001,23,24
34293.18,1,22020.653952,18,18
55375.14,1,23520.562560000002,15,14
73726.26,0,21056.656896,24,24
69750.6,0,35738.702208,20,19
67626.93,0,24566.636160000002,19,18
76120.47,0,31372.551936000003,22,21
69267.69,0,17432.414208000002,12,13
30850.84,1,21016.423296,24,26
40449.76,0,42287.122944,26,27
112247.94,1,20581.900416,12,12
65544.13,0,22295.851776000003,23,22
39301.06,1,21833.970048000003,23,22
46095.54,1,21776.033664000002,23,22
30104.53,1,38724.035328000005,19,19
74909.09,1,17273.089152,24,25
52399.25,1,23620.341888000003,16,17
37160.1,1,15892.272,22,24
90989.91,0,30754.563840000003,12,11
98694.07,0,19555.138944000002,19,19
93334.28,0,23031.321984000002,20,20
56964.78,1,24170.737536,13,14
55769.32,1,15335.438976000001,20,22
51337.51,1,18468.831744000003,18,17
85409.07,0,15407.859456,18,16
